corpus,layer,head,gqa_group,region,block_size,top_k,metric,contrast,mean_difference,documents,ci_low,ci_high
hotpotqa,0,25,3,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,25,3,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,25,3,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,25,3,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,25,3,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,25,3,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,25,3,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,25,3,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,26,3,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,27,3,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,0,0,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,0,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,0,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,0,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,0,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,0,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,0,0,remote,16,4,evidence_recall,content_minus_all,0.046875,4,0.0,0.09375
hotpotqa,13,0,0,remote,16,8,evidence_recall,content_minus_all,0.046875,4,0.0,0.09375
hotpotqa,13,0,0,remote,32,4,evidence_recall,content_minus_all,0.027777777777777776,4,0.0,0.08333333333333333
hotpotqa,13,0,0,remote,32,8,evidence_recall,content_minus_all,0.027777777777777776,4,0.0,0.08333333333333333
hotpotqa,13,0,0,remote,64,4,evidence_recall,content_minus_all,-0.0625,4,-0.1875,0.0
hotpotqa,13,0,0,remote,64,8,evidence_recall,content_minus_all,-0.0625,4,-0.1875,0.0
hotpotqa,13,1,0,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,1,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,1,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,1,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,1,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,1,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,1,0,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,1,0,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,1,0,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,1,0,remote,32,8,evidence_recall,content_minus_all,0.04166666666666667,4,0.0,0.125
hotpotqa,13,1,0,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,1,0,remote,64,8,evidence_recall,content_minus_all,0.125,4,0.0,0.25
hotpotqa,13,2,0,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,2,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,2,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,2,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,2,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,2,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,2,0,remote,16,4,evidence_recall,content_minus_all,-0.015625,4,-0.046875,0.0
hotpotqa,13,2,0,remote,16,8,evidence_recall,content_minus_all,0.029464285714285707,4,-0.06875,0.12142857142857141
hotpotqa,13,2,0,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,2,0,remote,32,8,evidence_recall,content_minus_all,0.02777777777777779,4,0.0,0.08333333333333337
hotpotqa,13,2,0,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,2,0,remote,64,8,evidence_recall,content_minus_all,-0.125,4,-0.25,0.0
hotpotqa,13,3,0,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,3,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,3,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,3,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,3,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,3,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,3,0,remote,16,4,evidence_recall,content_minus_all,0.03125,4,0.0,0.09375
hotpotqa,13,3,0,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,3,0,remote,32,4,evidence_recall,content_minus_all,0.0625,4,0.0,0.1875
hotpotqa,13,3,0,remote,32,8,evidence_recall,content_minus_all,0.05,4,0.0,0.15000000000000002
hotpotqa,13,3,0,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,3,0,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,4,0,local,16,4,evidence_recall,content_minus_all,0.015625,4,0.0,0.046875
hotpotqa,13,4,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,4,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,4,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,4,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,4,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,4,0,remote,16,4,evidence_recall,content_minus_all,-0.071875,4,-0.1125,-0.025
hotpotqa,13,4,0,remote,16,8,evidence_recall,content_minus_all,-0.004910714285714289,4,-0.11578124999999999,0.10267857142857142
hotpotqa,13,4,0,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,4,0,remote,32,8,evidence_recall,content_minus_all,-0.06388888888888888,4,-0.18333333333333335,0.05555555555555558
hotpotqa,13,4,0,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,4,0,remote,64,8,evidence_recall,content_minus_all,-0.012499999999999983,4,-0.1875,0.15000000000000005
hotpotqa,13,5,0,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,5,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,5,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,5,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,5,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,5,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,5,0,remote,16,4,evidence_recall,content_minus_all,0.021875,4,-0.06757812499999999,0.109375
hotpotqa,13,5,0,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,5,0,remote,32,4,evidence_recall,content_minus_all,-0.041666666666666664,4,-0.125,0.0
hotpotqa,13,5,0,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,5,0,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,5,0,remote,64,8,evidence_recall,content_minus_all,0.04999999999999999,4,0.0,0.14999999999999997
hotpotqa,13,6,0,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,6,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,6,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,6,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,6,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,6,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,6,0,remote,16,4,evidence_recall,content_minus_all,0.011160714285714288,4,-0.09972098214285711,0.09375
hotpotqa,13,6,0,remote,16,8,evidence_recall,content_minus_all,-0.004464285714285712,4,-0.10714285714285714,0.09375
hotpotqa,13,6,0,remote,32,4,evidence_recall,content_minus_all,-0.05,4,-0.15000000000000002,0.0
hotpotqa,13,6,0,remote,32,8,evidence_recall,content_minus_all,-0.05,4,-0.15000000000000002,0.0
hotpotqa,13,6,0,remote,64,4,evidence_recall,content_minus_all,0.05,4,0.0,0.15000000000000002
hotpotqa,13,6,0,remote,64,8,evidence_recall,content_minus_all,-0.05000000000000002,4,-0.15000000000000005,0.0
hotpotqa,13,7,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,7,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,7,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,7,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,7,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,7,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,7,1,remote,16,4,evidence_recall,content_minus_all,-0.03125,4,-0.09375,0.0
hotpotqa,13,7,1,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,7,1,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,7,1,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,7,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,7,1,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,8,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,8,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,8,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,8,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,8,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,8,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,8,1,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,8,1,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,8,1,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,8,1,remote,32,8,evidence_recall,content_minus_all,0.027777777777777776,4,0.0,0.08333333333333333
hotpotqa,13,8,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,8,1,remote,64,8,evidence_recall,content_minus_all,-0.03333333333333334,4,-0.25,0.14999999999999997
hotpotqa,13,9,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,9,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,9,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,9,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,9,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,9,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,9,1,remote,16,4,evidence_recall,content_minus_all,0.03125,4,0.0,0.09375
hotpotqa,13,9,1,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,9,1,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,9,1,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,9,1,remote,64,4,evidence_recall,content_minus_all,0.0625,4,0.0,0.1875
hotpotqa,13,9,1,remote,64,8,evidence_recall,content_minus_all,-0.04999999999999999,4,-0.14999999999999997,0.0
hotpotqa,13,10,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,10,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,10,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,10,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,10,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,10,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,10,1,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,10,1,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,10,1,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,10,1,remote,32,8,evidence_recall,content_minus_all,-0.0625,4,-0.1875,0.0
hotpotqa,13,10,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,10,1,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,11,1,local,16,4,evidence_recall,content_minus_all,0.015625,4,0.0,0.046875
hotpotqa,13,11,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,11,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,11,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,11,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,11,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,11,1,remote,16,4,evidence_recall,content_minus_all,0.06696428571428571,4,0.0,0.13627232142857132
hotpotqa,13,11,1,remote,16,8,evidence_recall,content_minus_all,0.015625,4,0.0,0.046875
hotpotqa,13,11,1,remote,32,4,evidence_recall,content_minus_all,0.09166666666666667,4,0.0,0.18333333333333335
hotpotqa,13,11,1,remote,32,8,evidence_recall,content_minus_all,0.05416666666666666,4,-0.10833333333333334,0.20833333333333331
hotpotqa,13,11,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,11,1,remote,64,8,evidence_recall,content_minus_all,-0.0625,4,-0.1875,0.0
hotpotqa,13,12,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,12,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,12,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,12,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,12,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,12,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,12,1,remote,16,4,evidence_recall,content_minus_all,0.025,4,0.0,0.07500000000000001
hotpotqa,13,12,1,remote,16,8,evidence_recall,content_minus_all,-0.05133928571428571,4,-0.10714285714285714,0.0
hotpotqa,13,12,1,remote,32,4,evidence_recall,content_minus_all,0.041666666666666664,4,0.0,0.125
hotpotqa,13,12,1,remote,32,8,evidence_recall,content_minus_all,-0.027777777777777776,4,-0.08333333333333333,0.0
hotpotqa,13,12,1,remote,64,4,evidence_recall,content_minus_all,0.05,4,0.0,0.15000000000000002
hotpotqa,13,12,1,remote,64,8,evidence_recall,content_minus_all,0.012500000000000011,4,-0.14999999999999997,0.1875
hotpotqa,13,13,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,13,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,13,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,13,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,13,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,13,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,13,1,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,13,1,remote,16,8,evidence_recall,content_minus_all,-0.046875,4,-0.1875,0.046875
hotpotqa,13,13,1,remote,32,4,evidence_recall,content_minus_all,0.027777777777777776,4,0.0,0.08333333333333333
hotpotqa,13,13,1,remote,32,8,evidence_recall,content_minus_all,-0.0625,4,-0.1875,0.0
hotpotqa,13,13,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,13,1,remote,64,8,evidence_recall,content_minus_all,-0.0625,4,-0.1875,0.0
hotpotqa,13,14,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,14,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,14,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,14,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,14,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,14,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,14,2,remote,16,4,evidence_recall,content_minus_all,-0.025,4,-0.07500000000000001,0.0
hotpotqa,13,14,2,remote,16,8,evidence_recall,content_minus_all,-0.06696428571428571,4,-0.13392857142857142,0.0
hotpotqa,13,14,2,remote,32,4,evidence_recall,content_minus_all,-0.09166666666666667,4,-0.18333333333333335,0.0
hotpotqa,13,14,2,remote,32,8,evidence_recall,content_minus_all,-0.027777777777777776,4,-0.08333333333333333,0.0
hotpotqa,13,14,2,remote,64,4,evidence_recall,content_minus_all,-0.125,4,-0.25,0.0
hotpotqa,13,14,2,remote,64,8,evidence_recall,content_minus_all,-0.0625,4,-0.1875,0.0
hotpotqa,13,15,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,15,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,15,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,15,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,15,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,15,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,15,2,remote,16,4,evidence_recall,content_minus_all,0.03571428571428571,4,0.0,0.10714285714285714
hotpotqa,13,15,2,remote,16,8,evidence_recall,content_minus_all,-0.03125,4,-0.09375,0.0
hotpotqa,13,15,2,remote,32,4,evidence_recall,content_minus_all,-0.1125,4,-0.2375,0.0
hotpotqa,13,15,2,remote,32,8,evidence_recall,content_minus_all,-0.0625,4,-0.1875,0.0
hotpotqa,13,15,2,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,15,2,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,16,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,16,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,16,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,16,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,16,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,16,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,16,2,remote,16,4,evidence_recall,content_minus_all,0.03571428571428571,4,0.0,0.10714285714285714
hotpotqa,13,16,2,remote,16,8,evidence_recall,content_minus_all,0.004464285714285712,4,-0.09375,0.10714285714285714
hotpotqa,13,16,2,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,16,2,remote,32,8,evidence_recall,content_minus_all,0.09999999999999999,4,0.0,0.3
hotpotqa,13,16,2,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,16,2,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,17,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,17,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,17,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,17,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,17,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,17,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,17,2,remote,16,4,evidence_recall,content_minus_all,-0.03125,4,-0.09375,0.0
hotpotqa,13,17,2,remote,16,8,evidence_recall,content_minus_all,-0.015625,4,-0.09375,0.046875
hotpotqa,13,17,2,remote,32,4,evidence_recall,content_minus_all,-0.012499999999999997,4,-0.1875,0.15000000000000002
hotpotqa,13,17,2,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,17,2,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,17,2,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,18,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,18,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,18,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,18,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,18,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,18,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,18,2,remote,16,4,evidence_recall,content_minus_all,0.03125,4,0.0,0.09375
hotpotqa,13,18,2,remote,16,8,evidence_recall,content_minus_all,0.046875,4,-0.046875,0.1875
hotpotqa,13,18,2,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,18,2,remote,32,8,evidence_recall,content_minus_all,0.08333333333333333,4,0.0,0.25
hotpotqa,13,18,2,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,18,2,remote,64,8,evidence_recall,content_minus_all,-0.04999999999999999,4,-0.14999999999999997,0.0
hotpotqa,13,19,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,19,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,19,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,19,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,19,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,19,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,19,2,remote,16,4,evidence_recall,content_minus_all,0.03571428571428571,4,0.0,0.10714285714285714
hotpotqa,13,19,2,remote,16,8,evidence_recall,content_minus_all,0.015625,4,0.0,0.046875
hotpotqa,13,19,2,remote,32,4,evidence_recall,content_minus_all,-0.0625,4,-0.1875,0.0
hotpotqa,13,19,2,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,19,2,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,19,2,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,20,2,local,16,4,evidence_recall,content_minus_all,0.015625,4,0.0,0.046875
hotpotqa,13,20,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,20,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,20,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,20,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,20,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,13,20,2,remote,16,4,evidence_recall,content_minus_all,-0.015625,4,-0.046875,0.0
hotpotqa,13,20,2,remote,16,8,evidence_recall,content_minus_all,0.020089285714285712,4,-0.046875,0.10714285714285714
